2516100	372500
1610200	567300
1500000	379300
1496000	370100
1488000	360700
1422100	361900
1444500	364100
1465400	389600
1512200	546200
1502000	363800
1681400	371100
1902800	368900
1546300	365800
1507600	367400
1493800	363200
1504700	363100
1505100	364200
1500700	371100
1518900	367400
1527800	367300
1627500	370100
1478700	368700
1466500	364000
1470700	371200
1477400	367900
1461400	362300
1471000	365300
1449100	363800
1461400	379500
1487000	366200
1722900	371900
1494000	373600
1522300	362400
1489600	364100
1508300	552200
1510500	374900
1577500	368700
1509300	365500
1461100	369200
1520200	364200
1623100	373200
1641000	362900
1650600	370500
1616800	371300
1509800	366300
1440100	362800
1442800	363200
1564300	375800
1484800	361000
1474200	389900
1573900	372100
1492000	509600
1444700	372400
1531100	364200
1425300	364000
1430100	365300
1728400	370900
1745700	375000
1553100	368700
1645700	364900
1579300	374100
1456000	362500
1439700	379900
1419200	367200
1526900	368900
1460000	373300
1441200	366700
1455400	365300
1488400	363300
1420500	380700
1602100	371300
1660200	370600
1627800	365900
1442300	360800
1455700	367400
1432400	363400
1424000	421100
1420200	387200
1476400	369100
1465100	365900
2433800	378000
1583600	371300
1633700	366900
1456500	368200
1503500	368300
1416200	380400
1596900	390900
1601700	392900
1491500	370500
1475000	366000
1540500	365700
1436100	363700
1451200	370500
1475600	361100
1405000	362900
1447200	361500
1447500	364600
1449500	363000
1440800	363400
1426900	370400
1535000	372700
1452000	363500
1440100	363500
1461300	365300
1437700	362400
1441100	364300
1408500	369600
1440400	364000
1400100	360600
1458500	360200
1614800	366700
1454400	362100
1450100	365500
1442900	366900
1436500	364000
1435500	372700
1435000	396800
1461300	368600
1444800	363800
1420500	361100
1639400	373900
1446200	361100
1419700	361000
1440700	360900
1431000	370300
1405100	363400
1421300	369300
1403900	389000
1849500	380100
1412800	367600
1513900	563600
1520300	361900
1401700	363500
1413200	363400
1399200	365600
1392500	366500
1404200	367100
1463600	364500
1410600	366300
1452200	366300
1540300	365500
1435500	363000
1424500	360400
1581000	364700
1447300	363800
1436500	371200
1421200	365000
1410300	367500
1429500	369900
1428400	367000
1543600	364300
1460900	363300
1481800	368300
1458900	363400
1437200	371000
1471000	367200
1449600	364400
1477600	363600
1624900	367400
1545700	363200
1534900	368100
1435200	361400
1408300	375600
1438800	368300
1402100	360800
1434300	372000
1397600	367100
1389800	365400
1374600	362600
1398900	362900
1764500	380100
1431500	372700
1531300	379600
1425400	364700
1429000	362600
1746200	394000
1470200	368000
1398500	369200
1412000	364000
1390900	362100
1524300	369900
1462000	374300
1454100	369500
1432100	362600
1398200	370000
1439300	363300
1437300	365300
1437400	366800
1423900	371000
1378700	379100
1858700	379900
1754100	366700
1659000	366200
1503900	362500
1495000	365900
1414400	363900
1426800	379200
1418900	367700
1429700	364900
1417000	362600
1508200	368500
1403200	368100
1400700	365500
1426000	515400
1408600	395200
1389000	367900
1428800	361000
1400200	365700
1429700	364100
1396400	363100
1508500	371500
1451500	365000
1450000	380600
1404800	370900
1401400	364900
1388000	364400
1381100	366000
1396500	361300
1419600	394700
1384500	373200
1603400	369700
1463100	410600
1465100	370200
1598800	376100
1513200	368800
1865200	367600
1402100	362800
1408600	389000
1414100	370900
1390600	365400
1544700	369400
1489600	362200
1470600	366600
1421600	365700
1409100	363600
1427700	362700
1437200	364200
1613400	383400
1509600	364700
1434800	370600
1546900	369500
1450300	374400
1428100	367600
1378900	367300
1416600	374900
1436400	370000
1429500	367200
1388800	366200
1386600	369300
1402700	363700
1499600	367700
1439000	363400
1434800	359600
1420700	365700
1409700	366400
1533700	363900
