75.509521	906400
1.536945	866600
0.000550	a2
175.593994	914100
9.933162	883000
0.025942	875200
0.000081	a3
216.756409	918400
17.713251	874400
0.089567	867500
0.000428	a3
225.749573	836100
20.575224	808700
0.127584	803800
0.000796	a3
217.796631	839100
18.802891	817200
0.105594	812300
0.000252	a3
192.386047	870500
13.176042	830400
0.048535	824500
0.000007	a3
145.330688	940300
6.573487	894600
0.011231	892600
0.000098	a3
102.426392	919700
3.017236	867100
0.002199	842800
0.000184	a3
117.554382	812900
4.083035	793200
0.004334	782800
0.000133	a3
161.322083	824900
8.433761	798000
0.018619	804900
0.000168	a3
189.541199	832400
12.651327	810300
0.044141	801500
0.000062	a3
198.112244	885500
14.291245	839700
0.057887	835200
0.000444	a3
