52.475342	889800
0.244631	830800
0.000610	a2
177.984375	847800
3.028001	812300
0.001066	814800
0.000122	a3
231.925781	832200
5.294898	806200
0.002686	812700
0.000273	a3
221.141357	827900
4.776280	819000
0.001962	813600
0.000062	a3
191.078369	833900
3.507814	846600
0.001293	829800
0.000244	a3
174.078125	826900
2.887128	803700
0.001456	804400
0.000305	a3
174.129150	864400
2.891289	836300
0.000977	a2
180.367676	821200
3.113723	795100
0.000427	a2
184.410400	849300
3.260710	825500
0.000743	a2
184.777832	952500
3.273407	839400
0.000794	a2
183.516113	840200
3.226530	814600
0.000772	a2
182.529785	866600
3.190147	818900
0.001227	820600
0.000061	a3
182.335449	836400
3.184048	820800
0.000755	a2
182.567871	958900
3.191617	925800
0.001713	920000
0.000252	a3
182.797852	852200
3.200407	817600
0.001227	814700
0.000061	a3
182.867432	931200
3.203344	906700
0.000848	a2
182.827881	847400
3.201128	968600
0.001007	771000
0.000061	a3
182.778564	936200
3.200157	904000
0.000977	a2
182.756836	935400
3.198943	904600
0.000755	a2
182.760986	848100
3.198944	819500
0.000735	a2
182.771729	839600
3.199186	817500
0.001831	824400
0.000009	a3
182.778076	929400
3.199186	907900
0.001365	913100
0.000061	a3
182.778076	857600
3.199672	783500
0.001007	785100
0.000183	a3
182.775879	866300
3.199435	823700
0.000743	a2
182.773682	852100
3.199188	825700
0.000830	a2
182.773438	800500
3.198944	777100
0.001227	782400
0.000244	a3
182.774658	844600
3.199426	818800
0.000489	a2
182.773682	849900
3.199417	821300
0.000522	a2
182.774658	805400
3.199425	794800
0.001339	800700
0.000062	a3
182.775146	836400
3.199668	921000
0.001007	839800
0.000273	a3
182.775146	891700
3.199437	878400
0.001476	920400
0.000062	a3
182.774902	826300
3.199182	804000
0.001066	797100
0.000061	a3
182.774902	821200
3.199421	800600
0.001227	801200
0.000252	a3
182.775146	836900
3.199421	821500
0.000743	a2
182.774170	814600
3.199185	793800
0.001227	799300
0.000122	a3
182.774658	811600
3.199186	831200
0.001258	785800
0.000062	a3
182.775391	843500
3.199922	815800
0.001152	822300
0.000062	a3
182.774902	999700
3.199429	985500
0.000848	a2
182.774170	912000
3.199667	895200
0.000979	a2
182.774658	893900
3.199665	861500
0.001222	849600
0.000252	a3
182.775146	837300
3.199428	826600
0.001274	822100
0.000252	a3
