3646.373291	560000
2410.342773	519500
23047.623047	517700
6912.983887	512800
3182.806152	513000
3048.437988	516200
2838.780762	517000
2839.282715	519800
2767.582520	516600
2877.741699	515300
2644.712402	517000
3166.137207	517600
2338.062012	518500
5484.144043	516600
2244.077637	523900
7413.911621	518900
2619.809082	518400
3016.992676	517300
2365.402832	520300
4409.557129	519100
2079.013184	517900
24945.572266	516800
6776.949707	519500
2391.475098	516600
3354.571777	518000
2013.854004	534800
19599.501953	516200
5432.623535	515800
2098.701660	517000
5879.596191	516000
2172.820801	519900
4251.250488	518200
1914.739746	516500
35735.355469	520400
9411.748047	517900
2912.949707	517600
1900.023926	520600
9028.933594	518100
2812.717285	519000
1899.374512	517700
7310.607910	517000
2408.670410	516400
2205.730957	516000
2661.932129	515700
1925.235840	518200
5171.534668	519600
1947.773926	515400
4414.986816	541300
1813.725098	516200
9271.636719	521800
2841.042480	515600
1763.616699	516400
12560.419922	518300
3623.562988	521300
1683.417480	517400
59633.558594	518200
15309.681641	516500
4257.053223	539100
1664.352051	529300
5004.752441	522500
1798.648926	528300
2799.502441	516700
1513.060059	516200
68493.929688	517200
17669.525391	518700
4886.674316	514700
1754.719238	524400
1888.311035	518200
1578.021973	518300
2269.079590	517000
1326.140137	515800
18271.748047	514300
4906.402832	522200
1649.158691	514600
1692.124512	517700
1594.842285	516700
1798.320801	515400
1438.087891	510900
2583.240723	519700
1239.028809	513200
89443.093750	516800
22771.458984	515300
5978.869629	517100
1797.740723	516200
988.680176	515800
9108.472656	512600
2736.297363	513200
1280.279785	511500
1361.902832	516800
1204.851563	536000
1203.788574	492100
1164.199707	501400
1225.514160	486600
1100.638184	489900
1389.533691	490700
946.283203	488700
3384.878418	498600
1140.711426	498100
1202.394531	491400
1079.285645	484100
1369.231934	487200
926.367676	a101
3616.268555	529800
2065.829590	495100
23042.554688	493000
6839.851074	608900
2809.400879	482200
2488.489746	474800
3131.067871	478500
2235.011230	475700
4146.147949	478000
1933.792480	475100
70865.929688	486700
18400.226563	486100
5262.998535	487300
2191.605957	497000
3743.632324	485700
2062.911621	483000
4482.237793	487800
1935.938965	484500
6712.798340	484100
2577.383301	484300
2130.307129	483300
3450.300293	494700
1779.947754	489100
28048.580078	482500
8670.554688	493700
2864.281738	483500
1763.938965	486000
8659.585938	482900
2726.334473	490300
1828.744629	481300
4853.048340	483000
1843.856934	485600
4329.287598	481400
1745.516113	482000
7040.969238	586500
2299.916504	490700
1983.496582	502500
2697.405762	492500
1679.439941	495100
11000.951172	483300
3218.276855	486800
1598.450684	484500
161357.484375	497100
40779.804688	495800
10493.791016	484300
2856.615723	493400
939.996582	481800
597.678223	486900
1052.846191	479800
480.983398	482900
6603.903809	483500
1808.952637	483900
643.644043	482500
716.581543	486000
473.818359	481800
1461.154785	481600
509.752441	494400
660.666504	496300
431.592773	481800
1953.951660	490200
613.939941	485600
433.677246	496300
1265.555176	485200
458.368652	492200
771.410156	487200
387.971191	482400
378.998047	488600
148.436035	499800
81.536621	491500
68.194336	495200
53.604492	487100
52.309570	486900
36.212891	483400
52.826172	486900
23.847168	484700
37.762207	479700
12.115234	480000
7.909668	480600
8.469238	486500
3.515137	492200
0.739746	479800
0.081543	497000
0.000977	a82
3762.850098	501800
10457.719727	477700
4400.398926	490000
2863.455566	482500
2100.258301	501000
2984.342285	489700
1585.853027	523600
12136.037109	495300
3585.123535	495300
1768.881348	491000
2061.412598	480900
1870.035645	482300
1751.447754	485700
1831.631348	490300
1613.892090	479000
2095.544434	475600
1369.782715	482700
6181.305176	480200
1950.115723	478100
1416.490234	472800
3673.356934	479000
1407.931152	487100
3747.064941	484400
1418.744629	474900
3408.881348	475000
1357.821289	475800
5135.566895	477100
1703.046387	493200
1637.149902	473900
1773.088379	490900
1524.066406	477700
2178.512207	485200
1285.518555	487300
14495.458984	492300
3964.040527	474300
1443.751465	482200
2567.375488	475000
1241.826172	480000
180598.140625	511600
45448.414063	475800
11649.699219	479500
3212.610840	484000
1204.656250	481600
2479.517090	477700
1082.900391	482700
9447.826172	477900
2723.510254	480500
1154.092285	475900
2814.962402	476400
1151.333496	480200
2772.973145	475200
1161.368652	477000
2499.441895	491600
1111.064941	489400
3567.253418	479600
1330.254395	475300
1398.492676	479900
1302.619629	475600
1534.550293	484000
1138.782715	474800
2507.865723	481500
1048.466309	482300
6682.997559	482000
1965.350098	477300
1000.647461	478500
187716.406250	479700
49516.660156	478100
13465.541016	477200
3778.873535	483900
1160.458496	480900
575.547363	477200
1362.874023	485200
605.126465	477600
856.212891	507000
632.466309	492600
711.945313	478500
536.720215	486700
1163.326172	476100
489.056152	478700
3244.193848	484700
945.410645	477400
460.521973	484200
37796.460938	478900
9572.687500	481900
2507.209473	477400
746.654785	477500
377.551270	490200
1070.381348	489400
466.750488	480200
421.615723	485900
442.879395	474200
376.109863	482500
527.728027	483100
314.859375	486900
3010.568848	489700
833.507324	481600
320.438477	479300
855.338379	482900
322.039551	478600
725.222168	479800
298.155273	480300
1513.423340	a101
2972.963135	502900
310172.406250	484200
106412.601563	483600
41961.574219	477000
21410.968750	492800
13926.931641	497600
11351.888672	512900
8434.083984	505100
8885.005859	494900
5556.004395	490400
10648.365234	485400
3948.254395	577500
6314.560059	505100
2839.240723	502400
7678.439941	506200
2322.632324	496800
1332.531738	494800
7271.453613	496300
2074.913574	500800
910.665527	497500
6723.649902	507500
1877.101074	496600
742.809570	486300
2190.141113	527300
779.213379	647200
1058.178223	514400
636.764648	517800
4051.636230	477400
1172.896973	492400
546.669434	475500
5683.172363	484900
1608.895996	474100
562.404785	481700
467.478516	474000
688.533203	475000
394.074707	473600
2062.610840	476000
621.800781	474600
354.205078	479300
4464.215332	481200
1197.762695	486400
397.438477	495400
359.245605	496800
420.071777	494400
310.953125	513300
714.718262	573300
287.633789	505300
1116.912598	514100
363.086426	688500
304.988281	505200
450.095703	497700
252.356445	498000
4250.526855	506600
1113.671387	498900
337.092773	498900
195.591797	499500
2298.845215	498100
619.038086	589500
210.438965	517100
226.951660	508700
190.001953	502700
283.136719	507100
157.050781	522100
2960.391113	512000
768.319824	516800
223.542480	481800
107.576660	476400
1512.682129	474300
398.124512	502900
119.369629	474800
57.062988	475600
47.659180	510500
58.190918	483200
34.562988	474100
204.387695	474700
57.507324	478600
23.395508	476300
65.261230	469200
22.176270	476000
20.554199	470900
18.496582	475600
17.917480	473000
14.535645	480900
17.102051	506200
10.055664	489300
18.173828	500400
5.400879	557600
2.458496	472000
0.036621	475900
0.000489	a89
2670.773193	512900
24560.099609	490700
8112.283691	482600
3781.839355	499800
2124.733887	484000
1463.612793	486500
1321.671875	489400
1012.547852	487500
1275.281738	482100
758.072754	480500
3328.935059	477800
1011.639160	480100
598.459473	482300
4910.568848	484300
1378.797852	499300
561.989258	485100
2380.553223	591900
766.220215	494100
592.747070	527900
1106.161133	514100
513.845215	559400
16123.318359	552800
4149.895020	576500
1166.452148	516000
479.023926	508300
2302.834473	506300
716.584961	496300
475.303223	500300
1870.827637	503200
612.407715	524600
538.333496	499700
713.835449	494100
456.505371	502300
2511.506348	494300
757.519043	496100
434.734863	496400
7223.128418	497100
1914.127441	499800
608.311523	501500
455.718262	493900
1038.221191	493000
425.007324	500500
2080.285645	494800
643.157715	507600
417.724121	497400
2069.721191	505900
638.091309	485900
408.588379	484300
2246.758301	484000
677.566406	485800
388.813965	502200
6513.351074	487800
1725.186035	481600
546.759277	491400
403.119141	480500
982.467285	493400
387.520996	481900
1305.981934	485300
448.832031	481300
528.946777	491800
394.817871	483100
920.183105	486000
371.663574	482300
1579.463379	490000
505.612305	493300
393.396484	486700
773.525879	482300
346.957520	491800
5811.836426	485300
1538.725098	487300
486.947754	487500
356.430176	486100
902.503906	484600
349.042480	486700
983.651855	485600
362.277344	488300
686.450684	486600
315.701660	491000
8442.849609	502900
2184.426270	520800
627.590820	555000
285.369141	563700
5275.959473	486200
1397.100586	573300
438.195801	491500
289.939453	570200
790.930664	482100
293.854492	481600
576.097656	481400
257.411133	486900
3895.244629	483400
1037.517090	489100
336.603027	482800
279.810547	485200
433.781738	489600
234.607422	482700
9989.544922	485000
2544.666504	484100
685.370117	482500
232.764160	496100
247.973145	487900
213.153809	a101
3311.310303	504300
3952.191650	573500
2485.597168	485800
1978.273926	486400
1781.133301	493600
1576.113770	486600
1636.873535	483900
1336.668457	490200
1928.312988	480200
1077.523926	487700
13392.130859	482900
3635.258301	490000
1276.993652	489400
1681.497559	484900
1038.022949	484300
5955.040527	494500
1772.166504	496800
955.477051	482900
44018.207031	481200
11238.785156	485700
3057.156738	482200
1084.782715	479700
1548.857422	480500
893.097168	482800
11172.287109	481200
3031.996582	484000
1065.684082	487800
1439.803223	487800
886.350098	483000
6004.775879	482700
1745.154785	492300
839.545410	483200
67173.421875	505200
17307.281250	495800
4791.569824	489400
1716.080566	485900
1349.428711	486000
985.485840	485000
1379.127930	492800
742.009766	486300
8707.912109	488200
2520.529785	483800
1114.032715	482700
933.889160	479100
884.848145	494200
929.706055	486200
826.001953	485500
1061.523926	482700
704.217285	492200
2918.690918	483200
941.253418	490800
768.950195	487600
1275.892578	494000
652.355957	488900
78008.296875	506800
19780.552734	484200
5206.098145	486400
1572.496582	482500
799.742676	481800
605.749512	479300
346.358887	485500
921.070801	491800
315.068359	481600
342.790527	492800
276.105469	490000
464.631348	474400
232.377930	493600
1337.403809	491000
686.614746	483000
502.846680	489000
261.996582	486500
297.195801	482000
132.042969	484800
404.243652	503700
142.885254	494400
107.317871	482800
187.203613	482900
89.668457	487800
450.392578	548700
133.747070	488400
67.663574	477100
251.650879	481300
76.973145	479400
33.701660	478000
28.364258	479700
21.705078	479300
24.135254	475700
15.879395	477600
34.995117	478600
12.833496	482800
17.203613	484700
8.830566	483900
1.874023	488700
0.486816	479900
0.035645	481100
0.000977	a95
3395.245117	495900
6611.328613	480000
3181.229980	483800
2161.787598	482600
1599.224121	521900
2103.398926	555300
1204.712891	492600
7196.605957	487500
2114.378418	495900
1050.626465	477600
12311.453125	479800
3446.660645	478500
1310.926270	545700
1961.654785	515400
965.320801	510200
36400.695313	512900
10957.267578	526600
3843.685059	518300
1851.059082	519700
1865.597168	535900
1061.940430	585800
3043.242676	553500
1061.318848	551900
1268.869141	492000
915.311035	484900
2363.887207	483800
905.535156	476800
2379.803223	488700
905.017090	482700
2241.715332	478200
878.129395	486600
2815.998535	479800
986.417969	477500
1331.624023	491700
836.312012	482100
5164.944824	493200
1526.334473	477400
795.626953	483900
100779.773438	486600
25408.886719	485800
6544.850098	485500
1830.745605	480900
720.144043	478600
1738.182129	479300
695.781738	475500
1764.364746	474600
707.547363	481000
1381.177246	476600
656.345703	497900
2328.941895	488800
834.743652	494800
738.073730	481800
1007.022949	485300
644.227051	482800
2109.635254	487600
734.471191	579500
932.762207	479000
628.851074	480500
2371.928223	477600
786.541504	479300
752.616211	482200
819.889160	476600
696.146973	477600
1026.981445	474800
585.487793	479300
10225.744141	543700
2704.201660	563900
851.921875	485500
612.524902	494500
1665.345215	477800
624.000977	488400
1370.216797	478400
573.229492	480900
3653.465332	482000
1073.438477	478300
544.044434	474200
29410.720703	487900
7612.917480	477600
2070.030762	487900
633.313965	480200
239.088867	478300
128.789551	475200
217.741699	473300
100.981445	479500
568.345703	482000
176.042480	484800
81.839844	476700
307.076660	480900
104.200684	583800
79.621094	488800
130.907227	482600
65.883789	477000
189.611328	472600
53.521973	485800
19.339355	473700
13.206543	480800
8.917480	475400
8.374512	500700
4.867676	479000
4.971680	478800
2.123047	476200
0.381348	a101
3307.182861	506600
79048.773438	483400
29240.791016	481400
9008.029297	488700
3942.406738	481900
2999.065918	499100
2334.444824	497000
2401.873535	500800
1737.406738	488600
2991.326660	487800
1345.271484	497700
8359.080078	482300
2367.645020	486100
1005.653809	483600
6128.320801	490400
1798.083496	553400
901.386230	564900
12304.697266	492100
3964.737793	487500
1692.078613	498500
1037.943848	487600
1033.750000	479900
920.915039	494000
1063.503418	485100
800.437500	485900
1719.121582	483700
724.970215	480400
4950.002441	487700
1435.766602	485000
684.129883	485000
42068.058594	491700
10746.679688	480400
2898.465332	487700
964.066895	488400
793.477539	490400
971.494629	480400
660.565430	500100
2223.367676	489100
759.994629	508200
870.291504	491200
677.503418	496600
1319.671875	495800
594.966309	487400
11109.373047	485300
2926.453613	500100
906.534668	477900
594.948730	483200
2652.047363	489400
839.095215	491000
616.365234	484500
1531.765137	480300
599.161133	479400
1890.104980	483800
666.136719	491600
932.557617	483700
561.852051	486000
5218.299316	481800
1454.663574	484800
576.970215	483700
2070.882324	482200
697.633301	490600
731.770020	482300
663.769043	484700
821.769531	480900
574.800781	491800
1809.893066	484200
638.311035	483900
897.555664	489700
538.142090	482800
5262.994629	485000
1458.690918	484200
563.754395	483700
1595.219238	481100
587.333496	636600
1121.722168	490800
514.017578	491300
13796.699219	569300
3575.132324	557000
1033.961914	491600
485.347656	515100
19569.164063	492700
5066.799316	486400
1435.292969	478100
574.375000	483100
794.955566	478000
463.811035	485600
2306.249512	480100
727.712402	480800
482.577148	488200
1216.897461	485200
469.702637	479100
1278.679688	487300
478.372070	483400
1022.713867	488200
434.751953	482400
3322.924316	484800
949.577637	484700
421.066406	487700
5490.275879	485700
1492.786133	482200
518.937012	489900
585.246094	a101
2253.913086	492600
7513.063477	477900
2813.850098	483300
962.543945	493600
634.000488	484900
496.570313	485400
665.085938	480000
385.056641	478800
2375.578613	483000
684.122070	486200
312.815430	483300
4288.640137	480500
1165.907715	492700
392.509277	486200
332.286133	479300
445.134766	474700
277.440918	481800
1612.415527	481400
479.865234	478200
257.479492	479000
10031.302734	479200
2593.615723	486400
727.333984	486700
278.768555	488200
366.713379	489600
210.156738	514200
1353.526367	518800
398.748535	479500
198.356445	478200
1400.836426	475000
429.061035	477700
201.765137	476100
485.445313	480300
208.402832	485600
272.674316	487100
185.284668	477600
378.320313	484300
165.068848	486700
1199.365723	478500
350.435059	477700
158.590332	478100
816.000488	479200
249.649414	483800
146.637207	479700
1377.853516	483700
385.340332	485200
150.378418	483400
294.397949	478800
131.529297	477500
818.681641	491100
244.324219	488700
119.991699	479400
634.066406	478500
208.264160	489600
108.575195	483300
398.289063	496400
141.163574	495200
107.610840	495000
161.410645	489600
87.979980	592100
977.532715	483700
275.194824	486900
96.112305	483300
80.069824	478200
93.599121	478000
65.347168	479300
196.109375	482400
69.434082	488400
82.532227	482000
56.819336	485000
199.371094	480800
66.151855	488700
55.628906	478600
79.209473	484100
45.021484	495000
326.545898	478300
88.104980	479200
27.270020	488700
13.409668	478300
13.736328	482600
7.757813	483200
9.414551	484800
4.183105	477000
2.553711	485400
0.840332	480200
0.089355	480300
0.000489	a86
3231.681641	501600
3796.636963	498000
1864.706543	483400
1926.032715	484900
1061.408691	485000
4629.545410	500900
1471.671387	494900
1029.959473	485300
2288.578613	497100
933.173340	488000
4273.897949	486600
1340.440430	489900
939.915527	486600
2831.094238	502000
1014.786621	485600
1600.870605	484900
855.068359	485800
49799.394531	491400
12652.359375	483300
3372.523926	485500
1096.384277	495000
925.740723	486600
1353.144043	492900
776.497559	480600
11941.072266	482200
3183.725098	499600
1038.341309	490700
902.375977	485800
1242.378418	510300
762.041016	616800
5771.290527	524600
1651.080566	518300
737.652832	514500
12190.080078	514800
3235.987793	584300
1035.895508	601700
811.818359	600300
1549.032715	607800
709.991699	513200
19500.048828	513700
5050.386230	512100
1457.541992	514400
677.955566	512400
22670.955078	516400
5876.885254	514400
1690.279785	515600
748.901855	514800
2061.228027	514900
836.145996	512200
1063.305176	511100
697.568848	514400
1727.930176	512300
674.212402	515400
2007.773926	512000
724.243164	514500
1176.308105	510300
611.517090	513800
68223.968750	512900
17486.675781	515600
4648.031738	523000
1371.827637	531300
562.454590	518900
702.734863	522800
470.154785	511700
1629.898926	514000
570.931152	511400
597.812988	517000
524.451660	510200
683.788574	519100
446.775879	512000
2081.154785	511200
651.284180	516200
451.135254	510100
1482.337402	513800
514.287109	512900
648.500000	510900
442.035645	510600
1591.102051	512400
535.047363	506500
555.211426	518100
513.231934	513500
604.891602	512200
452.823242	595300
1033.669434	594200
422.731445	512700
2059.248535	511800
637.626465	507800
418.138672	514900
1908.721191	511400
600.154297	512500
426.322754	508600
1234.400391	509700
449.642090	565100
792.128906	517700
385.274902	510300
37383.226563	511900
9407.332031	510500
2412.861816	515600
667.729004	513500
254.254395	514900
561.175293	511400
230.675293	a101
3330.685547	518100
1949.095581	497600
1147.568359	488500
3399.808105	484100
1277.335449	507000
1410.272461	491000
1143.730957	485200
1977.776855	514600
1022.528320	491500
5131.448730	483100
1634.515137	485500
1042.435059	487500
3192.707520	480200
1138.747559	480400
1732.597168	489700
958.415527	485400
26849.369141	482400
6953.918457	483000
2004.074707	483000
922.253418	484000
19242.728516	479900
5198.790527	483100
1645.354004	481000
937.721680	489600
