78.360413	1010400
1.659992	866500
0.000918	a2
185.726990	837400
11.238263	846500
0.033022	800300
0.000148	a3
228.938171	852500
20.048374	803900
0.114411	803100
0.000247	a3
231.698608	968400
21.877466	809800
0.144682	804800
0.001101	805200
0.000016	a4
214.469421	888700
18.196844	829900
0.098504	811200
0.000198	a3
184.719543	879700
12.099442	823000
0.040963	818000
0.000367	a3
140.500366	918100
6.167408	880900
0.010010	880400
0.000065	a3
105.509827	903200
3.238818	887100
0.002686	866200
0.000066	a3
127.155640	861000
4.853453	789400
0.006226	832700
0.000077	a3
173.675354	884100
9.925269	800800
0.025885	954500
0.000144	a3
201.583618	869900
14.443516	813300
0.057574	845100
0.000374	a3
205.439636	955300
15.344778	930900
0.066488	958000
0.000430	a3
