75.510071	883200
1.536761	807800
0.000794	a2
175.596191	843200
9.933649	812500
0.025698	803000
0.000082	a3
216.759460	828200
17.713737	810600
0.088957	805400
0.000063	a3
225.752075	833100
20.576319	817500
0.127830	809700
0.000552	a3
217.797363	913500
18.803625	855000
0.104984	927400
0.000086	a3
192.384949	841200
13.176162	829200
0.048170	816600
0.000063	a3
145.329285	868800
6.573241	838100
0.011537	821200
0.000123	a3
102.427185	829600
3.017604	806500
0.002322	911400
0.000010	a3
117.557007	872100
4.083278	858500
0.004458	849200
0.000122	a3
161.324768	910100
8.433759	807700
0.018986	801100
0.000321	a3
189.543884	934300
12.651570	949900
0.044387	923000
0.000069	a3
198.113953	856000
14.291733	841600
0.058068	829100
0.000123	a3
