75.510071	891000
1.536761	826100
0.000795	a2
175.596130	850300
9.933649	814200
0.025698	802800
0.000193	a3
216.759583	843200
17.713860	825600
0.088834	802000
0.000067	a3
225.752014	920600
20.576199	899300
0.128196	888300
0.000186	a3
217.797668	859900
18.803747	827300
0.104982	820300
0.000082	a3
192.384827	860000
13.176101	831400
0.048292	943800
0.000063	a3
145.329407	871900
6.573424	850400
0.011415	836800
0.000122	a3
102.427307	839400
3.017603	795900
0.002505	804300
0.000123	a3
117.557129	819200
4.083400	792700
0.004519	783800
0.000064	a3
161.324768	845200
8.433760	812500
0.018864	799800
0.000198	a3
189.543823	889600
12.651693	811700
0.044265	804300
0.000063	a3
198.114075	891600
14.291855	898800
0.058068	902900
0.000110	a3
