52.673584	885500
0.246828	815500
0.000576	a2
176.687988	820200
2.975018	796600
0.000755	a2
227.635254	838500
5.079528	820600
0.002953	815700
0.000345	a3
216.338379	820900
4.557259	799400
0.002479	796200
0.000183	a3
189.143555	858000
3.426987	816000
0.001092	824300
0.000252	a3
175.381104	819600
2.922535	806000
0.000848	a2
176.630859	817800
2.969903	795900
0.000772	a2
182.260498	878800
3.174272	866600
0.000916	a2
185.106934	826600
3.277315	798600
0.001510	797100
0.000252	a3
184.562988	878600
3.256558	851400
0.000848	a2
182.937256	930300
3.196245	901900
0.001470	903600
0.000122	a3
182.022949	934300
3.162064	903900
0.000880	a2
182.114258	824600
3.163046	795800
0.000576	a2
182.670166	892500
3.183792	881500
0.000755	a2
183.126709	910700
3.200150	888700
0.000984	a2
183.258789	892600
3.205773	870400
0.000735	a2
183.131348	826300
3.200403	805200
0.001544	802100
0.000122	a3
182.922607	827600
3.193561	813400
0.000880	a2
182.772949	843600
3.187948	844900
0.000916	a2
182.736328	999300
3.186491	904500
0.000848	a2
182.787354	822000
3.188674	799600
0.000391	a2
182.868408	837400
3.191365	839600
0.000732	a2
182.926514	952000
3.193311	926700
0.000772	a2
182.942139	826500
3.194051	798600
0.000985	a2
182.921631	846000
3.192580	825600
0.001563	820900
0.000366	a3
182.888672	913200
3.191118	898500
0.001365	898800
0.000305	a3
182.864746	815200
3.191128	800800
0.000979	a2
182.857666	867500
3.190879	853100
0.000880	a2
182.866455	859400
3.191117	840000
0.000954	a2
182.879883	844400
3.190879	817100
0.001748	814200
0.000345	a3
182.891602	835500
3.192106	820400
0.000794	a2
182.892578	874000
3.191855	855200
0.001258	881600
0.000122	a3
182.890137	905000
3.192098	840200
0.001036	844800
0.000252	a3
182.883057	945200
3.190879	908600
0.001066	900200
0.000252	a3
182.879150	813600
3.191374	790500
0.000977	a2
182.877441	867600
3.191123	843300
0.001298	839400
0.000122	a3
182.879883	981300
3.191125	815200
0.001121	829000
0.000244	a3
182.883057	834700
3.191369	820000
0.001259	820900
0.000183	a3
182.884766	962100
3.191367	822500
0.001496	810100
0.000006	a3
182.885010	916200
3.191616	882300
0.000735	a2
182.883545	853400
3.191378	823900
0.001227	823200
0.000244	a3
182.882813	842100
3.191373	823500
0.000794	a2
182.881104	986600
3.191366	945600
0.000743	a2
182.881592	846300
3.192094	836900
0.000994	a2
182.881836	816300
3.191618	823500
0.000735	a2
182.882080	819200
3.191121	797100
0.000984	a2
182.881836	981400
3.191374	950600
0.000735	a2
182.882813	857000
3.191370	836700
0.001007	839200
0.000252	a3
182.882813	869200
3.191131	972200
0.001222	903100
0.000440	a3
182.883545	820800
3.191609	804900
0.000794	a2
182.882080	828900
3.192098	812600
0.000819	a2
182.882080	813300
3.191621	797900
0.000848	a2
182.882568	850000
3.191362	843000
0.001365	838300
0.000273	a3
182.882813	848900
3.191613	825500
0.001227	821600
0.000061	a3
182.882813	874000
3.190880	857300
0.001526	857500
0.000244	a3
182.883057	845200
3.191111	822700
0.001602	818400
0.000244	a3
182.882813	978700
3.191625	878300
0.001185	867700
0.000061	a3
182.883545	873800
3.192101	859700
0.001245	855900
0.000008	a3
182.882813	817000
3.190881	792400
0.001227	792000
0.000123	a3
182.883301	832200
3.192100	825800
0.000772	a2
182.882080	917800
3.191121	892600
0.001587	891600
0.000522	a3
182.883057	843300
3.191609	816000
0.000994	a2
182.882324	838200
3.191614	820500
0.000772	a2
182.882324	856300
3.192348	845500
0.000522	a2
182.882568	918300
3.191125	868200
0.001293	893200
0.000345	a3
182.882813	852700
3.191362	825600
0.000733	a2
182.882080	860200
3.191380	835600
0.001270	838200
0.000252	a3
182.882568	886400
3.191356	873500
0.001066	881000
0.000012	a3
182.883057	956100
3.191607	919000
0.001315	908700
0.000252	a3
182.882813	957900
3.191612	912900
0.000743	a2
182.882324	856100
3.191606	827400
0.000977	a2
182.882324	823200
3.191616	805800
0.001684	798800
0.000122	a3
182.883301	875900
3.191860	801600
0.000848	a2
182.882324	837100
3.191364	819400
0.001121	816800
0.000252	a3
182.882813	875100
3.191610	856500
0.001490	855500
0.000273	a3
182.883301	814000
3.191612	799300
0.001023	794900
0.000122	a3
182.882813	841700
3.191365	816400
0.001023	819800
0.000009	a3
182.883057	809600
3.191618	796700
0.001293	801300
0.000244	a3
182.882813	841400
3.191360	819600
0.001043	815000
0.000503	a3
182.882568	992200
3.191365	970800
0.001043	976800
0.000061	a3
182.882813	825600
3.190869	796300
0.001612	793700
0.000273	a3
182.882813	871200
3.191613	861400
0.000994	a2
182.881836	939300
3.191367	959100
0.000916	a2
182.881836	936400
3.191368	939000
0.000691	a2
182.882080	924900
3.191610	887500
0.000692	a2
182.882324	842200
3.191370	827600
0.001381	938600
0.000061	a3
182.882568	954600
3.191370	908200
0.000772	a2
182.882080	822900
3.191371	807300
0.001185	902600
0.000252	a3
182.882813	844900
3.191617	819800
0.001315	851800
0.000061	a3
182.882813	809700
3.191367	791700
0.000522	a2
182.882080	863900
3.191367	939400
0.000984	a2
182.882080	822300
3.191863	811100
0.000732	a2
182.882080	841100
3.191366	815100
0.001007	803700
0.000252	a3
182.882813	863300
3.190880	859600
0.001275	861700
0.000061	a3
182.882813	946100
3.191364	916200
0.000979	a2
182.881836	888200
3.191372	841400
0.001234	875300
0.000273	a3
182.883057	901800
3.191380	823500
0.001762	804300
0.000273	a3
182.883057	824200
3.191371	856400
0.000503	a2
182.882080	905200
3.191614	881000
0.000916	a2
182.882324	959300
3.191362	1001000
0.001023	1002000
0.000273	a3
