75.510071	1223100
1.536762	890800
0.000732	a2
175.596375	900800
9.933588	882900
0.025820	871200
0.000092	a3
216.759583	833400
17.713617	809500
0.089078	820600
0.000063	a3
225.752258	907500
20.576077	822000
0.128196	818700
0.000433	a3
217.797546	843100
18.803991	816200
0.105106	807000
0.000321	a3
192.385071	867600
13.176102	838400
0.048413	825900
0.000122	a3
145.329346	888300
6.573241	823700
0.011537	823500
0.000110	a3
102.427002	928000
3.017360	840800
0.002322	804700
0.000073	a3
117.556885	809900
4.083216	803400
0.004517	785700
0.000123	a3
161.325073	936000
8.433820	820300
0.019109	803400
0.000144	a3
189.544128	828000
12.651571	815700
0.044386	800600
0.000092	a3
198.114197	969200
14.291978	959900
0.057824	960700
0.000107	a3
