52.479004	959500
0.245362	873200
0.001066	891400
0.000273	a3
177.759766	897700
3.019705	875600
0.001293	874600
0.000345	a3
231.429443	834800
5.271936	811400
0.003174	813700
0.000522	a3
220.713379	842000
4.757226	823700
0.002629	817900
0.000252	a3
191.007080	823900
3.504881	800200
0.001748	799700
0.000273	a3
174.282471	843900
2.894219	822600
0.000954	a2
174.340088	819900
2.898857	869600
0.001245	832900
0.000244	a3
180.436035	953800
3.115189	931700
0.001298	922200
0.000391	a3
184.359375	831700
3.258521	804100
0.000848	a2
184.703857	874200
3.270722	829100
0.001234	822500
0.000273	a3
183.484375	822000
3.225307	811500
0.001222	832100
0.000273	a3
182.540771	846400
3.190389	928700
0.000880	a2
182.357910	847400
3.184280	818200
0.000819	a2
182.580811	915000
3.191859	915800
0.001227	902400
0.000122	a3
182.797607	859200
3.200654	780100
0.000772	a2
182.860596	846400
3.202845	973400
0.000649	a2
182.824219	925900
3.200896	905100
0.001023	896800
0.000273	a3
182.777832	923100
3.198938	898300
0.001152	981600
0.000503	a3
182.759521	887000
3.199422	867300
0.000492	a2
182.763428	886100
3.199681	842500
0.000916	a2
182.773193	837200
3.199667	821000
0.000743	a2
182.777344	844500
3.199427	815800
0.001258	818800
0.000244	a3
182.778564	844600
3.199676	823400
0.001036	823900
0.000061	a3
182.776367	859200
3.199667	850800
0.001066	839400
0.000062	a3
182.775391	898100
3.199670	868200
0.000743	a2
182.774414	852300
3.199421	829300
0.001245	814900
0.000252	a3
182.775879	903200
3.200155	877300
0.000848	a2
182.774658	955300
3.199433	922400
0.000994	a2
182.775146	931000
3.199660	899700
0.001381	902700
0.000252	a3
182.775146	847600
3.198696	821500
0.001485	819700
0.000122	a3
182.775391	847600
3.199173	808500
0.000735	a2
182.774658	819400
3.199909	803200
0.000830	a2
182.774658	817700
3.199432	799000
0.000733	a2
182.774902	836400
3.198945	898100
0.001227	866300
0.000062	a3
182.775146	827500
3.199421	815100
0.000504	a2
182.774658	925900
3.198935	897200
0.001275	904900
0.000244	a3
182.775146	937600
3.199191	906900
0.001038	902300
0.000183	a3
182.775146	839300
3.199669	835600
0.000546	a2
182.774902	813300
3.199436	797600
0.000984	a2
182.774658	964000
3.199665	1042800
0.000994	a2
182.774658	970200
3.199672	941100
0.000611	a2
182.775146	849800
3.199914	828700
0.000492	a2
182.774658	964300
3.199680	930200
0.001152	927100
0.000305	a3
182.775635	862400
3.199175	834600
0.001234	827900
0.000244	a3
182.775635	867000
3.199926	842500
0.000985	a2
182.774902	959600
3.199423	929700
0.000819	a2
182.774902	852000
3.199906	819100
0.001424	819900
0.000122	a3
182.774902	991700
3.198693	943600
0.001222	942300
0.000244	a3
182.775879	853100
3.199182	816300
0.001485	839000
0.000273	a3
182.775635	975600
3.199428	934900
0.001315	933900
0.000345	a3
182.775635	981800
3.198920	947200
0.001939	965900
0.000252	a3
182.775391	830700
3.199184	799700
0.001293	800600
0.000123	a3
182.775635	858500
3.199422	841500
0.001066	840300
0.000252	a3
182.775391	941400
3.199186	913200
0.001736	917500
0.000244	a3
182.775879	831300
3.199672	800200
0.000994	a2
182.774658	845400
3.199418	824900
0.000880	a2
182.774902	865800
3.199428	833600
0.000984	a2
182.774414	838700
3.199181	822800
0.001023	819000
0.000244	a3
182.775391	825100
3.199675	798300
0.000755	a2
182.774414	937200
3.198935	914000
0.001007	900400
0.000183	a3
182.774902	966900
3.198694	937200
0.001315	926300
0.000273	a3
182.775635	947900
3.199187	950500
0.001222	923900
0.000061	a3
182.775146	847700
3.199174	820700
0.000794	a2
182.774414	928600
3.199670	1004700
0.000848	a2
182.774902	864000
3.199668	835600
0.000755	a2
182.774902	839200
3.199672	817500
0.000772	a2
182.774658	816700
3.199193	799300
0.001470	791400
0.000006	a3
182.775146	811100
3.199181	828300
0.000735	a2
182.774414	858300
3.199420	835700
0.001120	838100
0.000123	a3
182.775635	928000
3.199672	961900
0.000984	a2
182.774414	844600
3.199426	827400
0.000880	a2
182.774658	978400
3.199179	948900
0.001227	893300
0.000061	a3
182.775391	869800
3.199670	800700
0.000743	a2
182.774658	1069000
3.199423	1021100
0.001221	899800
0.000122	a3
182.775146	830100
3.199438	806200
0.001298	799700
0.000010	a3
182.775635	819100
3.199429	813100
0.001023	817600
0.000005	a3
182.775391	947800
3.199186	800600
0.000994	a2
182.774414	840200
3.199420	815200
0.000979	a2
182.774170	817500
3.198936	799200
0.000984	a2
182.774414	837500
3.199425	819300
0.001066	1139300
0.000061	a3
182.775391	822400
3.199921	792800
0.001470	770500
0.000062	a3
182.775391	959100
3.199428	821200
0.001092	859200
0.000061	a3
182.775146	863900
3.199428	852700
0.000252	a2
182.774658	837300
3.199428	818700
0.000503	a2
182.774414	957100
3.199427	922300
0.001393	921800
0.000252	a3
182.775635	967300
3.199677	866800
0.000576	a2
182.774658	899700
3.199168	820500
0.001258	843600
0.000503	a3
182.775146	828800
3.199420	806800
0.001526	803400
0.000122	a3
182.775391	953200
3.199429	902200
0.000979	a2
182.774414	837200
3.198937	816300
0.001274	809900
0.000183	a3
182.775391	831600
3.199185	820600
0.001222	822100
0.000252	a3
182.775391	839500
3.199178	817400
0.001234	821600
0.000244	a3
182.775146	940300
3.199426	905100
0.001007	894000
0.000273	a3
182.775146	978900
3.198455	825800
0.001466	817300
0.000061	a3
182.775391	865200
3.199663	819100
0.001274	807100
0.000273	a3
182.775146	847200
3.198692	950400
0.001510	821000
0.000305	a3
182.774902	929200
3.199180	903800
0.001565	890900
0.000244	a3
182.775879	796300
3.199677	790700
0.001007	770900
0.000273	a3
182.775391	929000
3.199672	899700
0.000576	a2
182.775146	915200
3.199665	889400
0.001245	883200
0.000006	a3
