1294800	1574200
1076500	1479500
3224500	1679800
1099000	1690200
1076700	1568300
1047200	1765300
2445900	1790300
1265400	1707700
1139800	1829000
1223100	1787800
1138300	1763600
1185000	1488000
1051200	1628300
1125300	1608900
2442000	1800100
1170200	1797200
1163400	1735900
1103500	1849100
1254500	1703700
1038300	1638000
26119900	1400400
24846800	1472700
6512300	1822500
23919300	1413000
1392800	1329100
1183300	1385300
925600	1281900
943200	1818400
1073300	1314800
1009100	1502200
1150200	1310600
1030600	1272900
1039400	2872200
892000	1344400
998500	1321800
914800	1294900
968000	1306300
1103200	1324400
1010300	1295400
928900	1253100
1427000	1626400
973100	1562600
1093500	1522900
2495200	1407300
1075000	1273700
918800	1421800
808700	1403700
805700	1434800
801200	1586000
889300	1591600
3585200	1639000
1203100	1530400
838800	1432800
816000	2798500
867300	1522200
982300	1553000
877500	1476600
940400	1546200
842400	1485600
868300	1483500
1323400	2887200
910000	1618400
807600	1697700
903400	1644900
2339000	1714000
1022100	1660300
954000	1573500
805800	1523300
1024000	1649200
984600	1638700
1376100	3038000
895700	1482200
870100	1522800
1015800	1609800
1003000	1631200
1056000	1553600
927800	1515700
736800	1294700
844400	1478000
943300	1440600
1228600	1556900
1034800	2029300
1001000	1676400
959900	1637800
814600	1462700
798300	1494100
818600	1472500
826200	1471500
884300	1495500
806800	1468200
1174300	1517700
820300	1474400
814600	1436200
926300	2740100
1193900	1500200
955600	1551400
825600	1463700
914100	1488100
813600	1481300
813200	1448100
1211200	2919000
976800	1529000
940400	1504700
913500	1505200
1092200	2961000
945100	1669700
921200	1499900
1170900	1492800
952200	2494700
888000	1491600
1336500	2967900
894600	1498400
816800	1489200
871100	1496900
815100	1545400
902700	1505200
842100	1467100
753500	1502300
1057300	1514700
1006100	1485600
1763500	1532500
848600	1496200
1691100	1495500
856400	1460800
836200	1487100
847600	1478700
845800	1484500
768900	1508800
821200	1493600
823300	1474200
1750900	1515700
852500	1446900
765600	1427300
926300	1556300
1068600	1512700
816000	1497900
874700	1493300
824700	1462500
841800	1467000
894200	1464800
1688700	2899300
870400	1507000
786700	1505500
932900	1566300
831900	1485300
842800	1506400
909000	1533700
871700	1466200
828800	1480100
1042600	1497800
1791500	1540100
1026600	2924400
1016600	1511100
994100	1536000
1087700	1593500
980800	1530700
1045400	1529100
1007200	1531100
1008500	1587800
967900	1542300
1194400	1517000
846800	1456800
1110500	3181100
1032700	1542400
941800	1635100
930500	1592400
1172000	1623100
1064600	1664900
1069200	1503500
1103700	1474100
1522600	1538300
1113800	1513400
1052200	1636500
2319400	1568200
1291000	1637200
1169400	1624500
1325700	1641500
930700	1563300
1003400	1504000
897700	1527700
1559600	1529500
897600	1497700
831500	1502500
1139800	2970600
1093900	1630900
1559100	1599000
1043200	1584400
896200	1538800
1067800	1526100
934900	1533000
3602300	1565500
889900	1568000
875900	1516500
856600	1480200
1853100	1369700
952700	1530100
891800	1484900
906100	1490000
884900	1524700
852700	1466500
